公司統一編號,分公司統一編號,分公司名稱,分公司地址,分公司狀態,緯度,經度,cos緯度,sin緯度,cos經度,sin經度
22555003,80024308,台北縣第六一三分公司,新北市土城區中央路二段一五四號一樓,3,24.9767469,121.441825,0.9064792291228216,0.4222504081334855,-0.5216325713590839,0.8531702412164353
22555003,80024356,雲林縣第六十四分公司,雲林縣西螺鎮中山路一０一號一樓,3,23.799739,120.46,0.9149615061139924,0.40354112842387535,-0.5069367086943148,0.8619832790595043
22555003,80024362,雲林縣第六十五分公司,雲林縣斗六市梅林里梅林路四四六號一樓,1,23.702307,120.6016593,0.9156464082722371,0.40198464525172056,-0.5090663428397078,0.8607272846772113
22555003,80024378,新北市第六一四分公司,新北市新莊區化成路305號1樓,1,25.055453,121.465848,0.9058983368547171,0.42349522226804104,-0.5219902430975473,0.8529514558935717
22555003,80024399,苗栗縣第十二分公司,苗栗縣公館鄉五谷村二鄰五谷七十六號,3,24.5251317,120.8183077,0.9097792860703627,0.41509233989234373,-0.5123173018759386,0.8587962402098407
22555003,80026087,台北市第五五四分公司,臺北市內湖區康寧路三段一六五巷二十三弄一號,3,25.0716324,121.6119993,0.905778712547295,0.42375101639543555,-0.5241642693439561,0.851617178515744
22555003,80026093,桃園縣第三三０分公司,桃園市桃園區龍壽街九十六、九十八號,1,25.0016072,121.2912472,0.9062959318440739,0.4226436843522943,-0.5193885742620208,0.8545381845921605
22555003,80026100,彰化縣第十五分公司,彰化縣秀水鄉埔崙村民生街九六０號一樓,1,24.0176525,120.4933395,0.9134201010673195,0.4070180818663561,-0.5074381971623818,0.8616881547640026
22555003,80026116,雲林縣第六十六分公司,雲林縣斗六市立仁里復興路一七七號一樓,3,23.7238701,120.5952299,0.9154950576787991,0.4023292176386053,-0.5089697538120769,0.8607844037298038
22555003,80026122,高雄市第三六二分公司,高雄市大寮區新厝里四鄰鳳林二路一三六號一樓,1,22.5694638,120.4111318,0.9234148989584682,0.38380323654383386,-0.5062013293846004,0.8624153373689868
22555003,80026137,金門縣第六分公司,金門縣金湖鎮新市里復興路九號,3,24.4407106,118.4169313,0.910389906200392,0.4137513972042168,-0.47588413055039747,0.8795079842106565
22555003,80026170,台北市第五五五分公司,臺北市中正區羅斯福路二段六十八號一樓,1,25.0288045,121.5208292,0.9060952082145305,0.42307383947801186,-0.5228084973852857,0.8524501598696195
22555003,80026185,台北縣第三五０分公司,新北市土城區福安街三十四號一樓,3,24.965016,121.4194103,0.906565662865784,0.4220648041624908,-0.5212987624512987,0.8533742439672903
22555003,80026191,嘉義市第二十四分公司,嘉義市西區書院里新榮路一一五號,3,23.477094,120.4442724,0.9172194150386319,0.398382410098877,-0.5067000765647139,0.862122399899987
22555003,80026333,台北市第五五六分公司,臺北市大同區重慶北路二段六十二之一號一樓,3,25.059336,121.51157,0.905869634022558,0.4235566150538046,-0.5226707316074709,0.8525346364347381
22555003,80026349,台北縣第六一五分公司,新北市新店區北新路二段二五六號一樓,3,24.978116,121.5428892,0.9064691390626741,0.4222720686085859,-0.5231366686742761,0.8522488051551499
22555003,80026354,台北縣第六一六分公司,新北市板橋區南雅西路二段二九七、二九九號一樓,1,25.01557,121.452129,0.9061929080061972,0.4228645332482634,-0.5217859959722937,0.8530764176832
